MRTime,Longitude,Latitude,RNCID_1,CellID_1,SignalLevel_1,RSSI_1,RNCID_2,CellID_2,SignalLevel_2,RSSI_2,RNCID_3,CellID_3,SignalLevel_3,RSSI_3,RNCID_4,CellID_4,SignalLevel_4,RSSI_4,RNCID_5,CellID_5,SignalLevel_5,RSSI_5,RNCID_6,CellID_6,SignalLevel_6,RSSI_6,RNCID_7,CellID_7,SignalLevel_7,RSSI_7,LinkNum,id_c5ombine,Longitude_eng,Latitude_eng,lo,la
1510000000000.0,121.2106468,31.28734433,6188,41124,4,-63,6188,41092,4,-63,6188.0,41122.0,4.0,-77.0,6188.0,41149.0,4.0,-71.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,6188.0,41093.0,4.0,-83.0,7,47312,121.212407,31.282261,-0.001760199999992551,0.005083330000001496
1510000000000.0,121.2106468,31.28734433,6188,41124,4,-63,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-71.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,6188.0,41093.0,4.0,-83.0,7,47312,121.212407,31.282261,-0.001760199999992551,0.005083330000001496
1510000000000.0,121.2106245,31.28733145,6188,41124,4,-63,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-71.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,6188.0,41093.0,4.0,-83.0,7,47312,121.212407,31.282261,-0.001782500000004461,0.005070450000001614
1510000000000.0,121.2106245,31.28733145,6188,41124,4,-61,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-71.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.001782500000004461,0.005070450000001614
1510000000000.0,121.2106051,31.28733311,6188,41124,4,-61,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-71.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.0018019000000037977,0.005072110000000407
1510000000000.0,121.2106051,31.28733311,6188,41124,4,-61,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-69.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,0.0,-1.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0018019000000037977,0.005072110000000407
1510000000000.0,121.2105986,31.28733884,6188,41124,4,-61,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-69.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,0.0,-1.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0018084000000015976,0.0050778400000019985
1510000000000.0,121.2105986,31.28733884,6188,41124,4,-59,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-69.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0018084000000015976,0.0050778400000019985
1510000000000.0,121.210596,31.28735395,6188,41124,4,-59,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-69.0,6182.0,13698.0,4.0,-73.0,6188.0,41148.0,4.0,-75.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0018110000000035598,0.00509295000000165
1510000000000.0,121.210596,31.28735395,6188,41124,4,-61,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-75.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0018110000000035598,0.00509295000000165
1510000000000.0,121.2106248,31.2873832,6188,41124,4,-61,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-75.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0017821999999938498,0.005122200000002408
1510000000000.0,121.2106248,31.2873832,6188,41124,4,-61,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-73.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0017821999999938498,0.005122200000002408
1510000000000.0,121.2106562,31.28743261,6188,41124,4,-61,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-73.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0017507999999963886,0.0051716100000014364
1510000000000.0,121.2106562,31.28743261,6188,41124,4,-59,6188,41092,4,-67,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-73.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0017507999999963886,0.0051716100000014364
1510000000000.0,121.2106991,31.28750216,6188,41124,4,-59,6188,41092,4,-67,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-73.0,6188.0,41154.0,4.0,-79.0,7,47312,121.212407,31.282261,-0.0017078999999995403,0.005241160000000633
1510000000000.0,121.2106991,31.28750216,6188,41124,4,-59,6188,41092,4,-67,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-69.0,6188.0,41154.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0017078999999995403,0.005241160000000633
1510000000000.0,121.21076,31.28757679,6188,41124,4,-61,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6182.0,13698.0,4.0,-75.0,6188.0,41148.0,4.0,-69.0,6188.0,41154.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0016470000000055052,0.005315790000000931
1510000000000.0,121.2107985,31.28765425,6188,41124,4,-57,6188,41092,4,-65,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-61.0,6182.0,13698.0,4.0,-77.0,6188.0,41148.0,4.0,-69.0,6188.0,41154.0,4.0,-75.0,7,47312,121.212407,31.282261,-0.0016085000000032323,0.005393250000000904
1510000000000.0,121.2108295,31.28771742,6188,41124,4,-55,6188,41092,4,-69,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-61.0,6182.0,13698.0,4.0,-77.0,6188.0,41148.0,4.0,-69.0,6188.0,41154.0,4.0,-75.0,7,47312,121.212407,31.282261,-0.0015774999999962347,0.005456420000001572
1510000000000.0,121.2108328,31.28774174,6188,41124,4,-55,6188,41092,4,-69,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-61.0,6182.0,13698.0,4.0,-81.0,6188.0,41148.0,4.0,-69.0,6188.0,41154.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0015741999999931977,0.0054807400000029816
1510000000000.0,121.2108492,31.28781974,6188,41124,4,-57,6188,41092,4,-67,6188.0,41122.0,4.0,-77.0,6188.0,41149.0,4.0,-61.0,6182.0,13698.0,4.0,-81.0,6188.0,41148.0,4.0,-67.0,6188.0,41154.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0015578000000004977,0.00555874000000145
1510000000000.0,121.2108468,31.28791081,6188,41124,4,-55,6188,41092,4,-67,6188.0,41122.0,4.0,-77.0,6188.0,41149.0,4.0,-61.0,6188.0,41148.0,4.0,-67.0,6188.0,41154.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.0015602000000001226,0.00564981000000131
1510000000000.0,121.2109446,31.28802612,6188,41124,4,-53,6188,41092,4,-67,6188.0,41122.0,4.0,-77.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-65.0,6188.0,41154.0,4.0,-77.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.0014623999999940906,0.005765120000003066
1510000000000.0,121.2110054,31.28815535,6188,41124,4,-51,6188,41092,4,-63,6188.0,41122.0,4.0,-77.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-65.0,6188.0,41154.0,4.0,-77.0,6188.0,41093.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0014015999999941187,0.0058943500000019355
1510000000000.0,121.2110054,31.28815535,6188,41124,4,-51,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-65.0,6188.0,41154.0,4.0,-79.0,6188.0,41093.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0014015999999941187,0.0058943500000019355
1510000000000.0,121.2110832,31.28825913,6188,41124,4,-51,6188,41092,4,-63,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-65.0,6188.0,41154.0,4.0,-79.0,6188.0,41093.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.001323799999994435,0.005998130000001822
1510000000000.0,121.2110832,31.28825913,6188,41124,4,-53,6188,41092,4,-61,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-63.0,6188.0,41154.0,4.0,-79.0,6188.0,41093.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.001323799999994435,0.005998130000001822
1510000000000.0,121.2111492,31.28835454,6188,41124,4,-53,6188,41092,4,-61,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-63.0,6188.0,41154.0,4.0,-79.0,6188.0,41093.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0012578000000047496,0.006093540000001951
1510000000000.0,121.2111492,31.28835454,6188,41124,4,-51,6188,41092,4,-61,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-63.0,6188.0,41093.0,4.0,-77.0,6182.0,13698.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0012578000000047496,0.006093540000001951
1510000000000.0,121.2112019,31.28846006,6188,41124,4,-51,6188,41092,4,-61,6188.0,41122.0,4.0,-75.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-63.0,6188.0,41093.0,4.0,-77.0,6182.0,13698.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0012050999999928536,0.006199060000000145
1510000000000.0,121.2112019,31.28846006,6188,41124,4,-51,6188,41092,4,-61,6188.0,41122.0,4.0,-73.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-63.0,6188.0,41093.0,4.0,-77.0,6182.0,13698.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0012050999999928536,0.006199060000000145
1510000000000.0,121.2112651,31.28869234,6188,41124,4,-51,6188,41092,4,-63,6188.0,41122.0,4.0,-73.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-63.0,6188.0,41093.0,4.0,-77.0,6182.0,13698.0,4.0,-77.0,7,47312,121.212407,31.282261,-0.0011418999999932566,0.00643134000000245
1510000000000.0,121.2113593,31.28873436,6188,41124,4,-51,6188,41092,4,-63,6188.0,41122.0,4.0,-71.0,6188.0,41149.0,4.0,-69.0,6188.0,41148.0,4.0,-59.0,6188.0,41093.0,4.0,-77.0,6182.0,13698.0,4.0,-73.0,7,47312,121.212407,31.282261,-0.001047700000000873,0.006473360000001094
1510000000000.0,121.2114107,31.28879453,6188,41124,4,-51,6188,41092,4,-59,6188.0,41122.0,4.0,-71.0,6188.0,41149.0,4.0,-69.0,6188.0,41148.0,4.0,-59.0,6188.0,41093.0,4.0,-79.0,6182.0,13698.0,4.0,-73.0,7,47312,121.212407,31.282261,-0.0009962999999970634,0.00653353000000223
1510000000000.0,121.2114408,31.28885438,6188,41124,4,-51,6188,41092,4,-59,6188.0,41122.0,4.0,-71.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-59.0,6188.0,41093.0,4.0,-79.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0009661999999934778,0.006593380000001758
1510000000000.0,121.2115019,31.28895576,6188,41124,4,-51,6188,41092,4,-59,6188.0,41122.0,4.0,-65.0,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-79.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0009050999999971054,0.00669476000000202
1510000000000.0,121.2115528,31.28904349,6188,41124,4,-51,6188,41092,4,-59,6188.0,41122.0,4.0,-65.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-79.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0008541999999920336,0.006782490000002639
1510000000000.0,121.2116433,31.28919315,6188,41124,4,-51,6188,41092,4,-59,6188.0,41122.0,4.0,-61.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-81.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0007636999999931504,0.006932150000000803
1510000000000.0,121.2116536,31.28922914,6188,41124,4,-51,6188,41092,4,-57,6188.0,41122.0,4.0,-61.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-81.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0007533999999935759,0.006968140000001455
1510000000000.0,121.2117538,31.28935141,6188,41124,4,-51,6188,41092,4,-57,6188.0,41122.0,4.0,-55.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-81.0,6182.0,13698.0,4.0,-69.0,7,47312,121.212407,31.282261,-0.0006532000000021299,0.0070904099999999914
1510000000000.0,121.2117886,31.289387,6188,41124,4,-51,6188,41092,4,-57,6188.0,41122.0,4.0,-55.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-55.0,6188.0,41093.0,4.0,-79.0,6182.0,13698.0,4.0,-71.0,7,47312,121.212407,31.282261,-0.0006183999999933576,0.007126000000003074
1510000000000.0,121.2118671,31.28947176,6188,41124,4,-53,6188,41092,4,-57,6188.0,41122.0,4.0,-53.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-55.0,6188.0,41093.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.0005398999999925991,0.007210760000003091
1510000000000.0,121.2119169,31.28957611,6188,41124,4,-55,6188,41092,4,-57,6188.0,41122.0,4.0,-53.0,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41093.0,4.0,-79.0,-999.0,-999.0,-999.0,-999.0,6,47312,121.212407,31.282261,-0.0004900999999932765,0.007315110000000402
1510000000000.0,121.2119953,31.28966605,6188,41124,4,-59,6188,41092,4,-57,6188.0,41122.0,4.0,-53.0,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47312,121.212407,31.282261,-0.000411700000000792,0.007405050000002689
1510000000000.0,121.2121069,31.2898202,6188,41122,4,-51,6188,41092,4,-57,6188.0,41149.0,4.0,-63.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004341100000004872,0.0005202000000004148
1510000000000.0,121.2121213,31.28984606,6188,41122,4,-51,6188,41092,4,-57,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004326699999992911,0.0005460599999977944
1510000000000.0,121.2121567,31.2899548,6188,41122,4,-51,6188,41092,4,-57,6188.0,41149.0,4.0,-65.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004291300000005549,0.0006547999999995113
1510000000000.0,121.212205,31.29004015,6188,41122,4,-51,6188,41092,4,-57,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004243000000002439,0.0007401499999986072
1510000000000.0,121.21227,31.29013272,6188,41122,4,-51,6188,41092,4,-59,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004177999999996018,0.0008327199999982327
1510000000000.0,121.212309,31.29023771,6188,41122,4,-55,6188,41092,4,-59,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-57.0,6188.0,41124.0,4.0,-55.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.004138999999995008,0.0009377099999987593
1510000000000.0,121.2123499,31.29033729,6188,41122,4,-55,6188,41092,4,-57,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-55.0,6188.0,41124.0,4.0,-55.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,5,47310,121.216448,31.2893,-0.00409809999999311,0.0010372899999993024
1510000000000.0,121.2124246,31.29046364,6188,41122,4,-59,6188,41092,4,-57,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-55.0,6188.0,41124.0,4.0,-53.0,6188.0,41123.0,4.0,-73.0,6182.0,41503.0,4.0,-73.0,7,47310,121.216448,31.2893,-0.004023399999994126,0.001163639999997912
1510000000000.0,121.2124547,31.29054668,6188,41122,4,-57,6188,41092,4,-57,6188.0,41149.0,4.0,-67.0,6188.0,41148.0,4.0,-55.0,6188.0,41124.0,4.0,-53.0,6188.0,41123.0,4.0,-73.0,6182.0,41503.0,4.0,-73.0,7,47310,121.216448,31.2893,-0.003993300000004751,0.001246679999997724
1510000000000.0,121.2125126,31.29064079,6188,41122,4,-57,6188,41092,4,-57,6188.0,41149.0,4.0,-69.0,6188.0,41148.0,4.0,-55.0,6188.0,41124.0,4.0,-53.0,6188.0,41123.0,4.0,-73.0,6182.0,41503.0,4.0,-73.0,7,47310,121.216448,31.2893,-0.003935400000003142,0.0013407900000004247
1510000000000.0,121.2126013,31.29077233,6188,41148,4,-57,6188,41092,4,-57,6188.0,41149.0,4.0,-69.0,6188.0,41148.0,4.0,-55.0,6188.0,41124.0,4.0,-53.0,6188.0,41123.0,4.0,-73.0,6182.0,41503.0,4.0,-73.0,7,47336,121.218285,31.288788,-0.0056836999999916316,0.0019843299999990904
1510000000000.0,121.2127268,31.29070354,6188,41148,4,-51,6188,41092,4,-57,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-55.0,6182.0,41503.0,4.0,-73.0,6188.0,41122.0,4.0,-55.0,0.0,-1.0,4.0,-73.0,7,47336,121.218285,31.288788,-0.00555819999999585,0.0019155399999988276
1510000000000.0,121.2127987,31.29080026,6188,41148,4,-53,6188,41092,4,-55,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-55.0,6182.0,41503.0,4.0,-73.0,6188.0,41122.0,4.0,-57.0,0.0,-1.0,4.0,-75.0,7,47336,121.218285,31.288788,-0.005486300000001165,0.002012260000000765
1510000000000.0,121.2129136,31.29092428,6188,41148,4,-51,6188,41092,4,-55,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-59.0,6182.0,41503.0,4.0,-73.0,6188.0,41122.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005371400000001358,0.002136279999998436
1510000000000.0,121.2130324,31.29100588,6188,41148,4,-51,6188,41092,4,-55,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-59.0,6182.0,41503.0,4.0,-73.0,6188.0,41122.0,4.0,-57.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005252599999991503,0.0022178799999998944
1510000000000.0,121.2130324,31.29100588,6188,41148,4,-51,6188,41092,4,-53,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-59.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-73.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005252599999991503,0.0022178799999998944
1510000000000.0,121.2130683,31.29112405,6188,41148,4,-51,6188,41092,4,-53,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-65.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-73.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005216699999991192,0.002336050000000256
1510000000000.0,121.2131175,31.29122688,6188,41148,4,-53,6188,41092,4,-53,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-65.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-69.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005167499999998881,0.002438879999999699
1510000000000.0,121.21313,31.2912619,6188,41148,4,-55,6188,41092,4,-53,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-65.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-69.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.005154999999987808,0.0024738999999982525
1510000000000.0,121.213165,31.29136169,6188,41148,4,-55,6188,41092,4,-55,6188.0,41149.0,4.0,-69.0,6188.0,41124.0,4.0,-65.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-67.0,-999.0,-999.0,-999.0,-999.0,6,47336,121.218285,31.288788,-0.00511999999999091,0.0025736899999984075
1510000000000.0,121.2131872,31.29146293,6188,41148,4,-55,6188,41092,4,-55,6188.0,41149.0,4.0,-67.0,6188.0,41124.0,4.0,-67.0,6188.0,41122.0,4.0,-57.0,6188.0,41091.0,4.0,-67.0,6182.0,41503.0,4.0,-71.0,7,47336,121.218285,31.288788,-0.0050978000000014845,0.0026749300000012965
1510000000000.0,121.213268,31.29157741,6188,41092,4,-63,6188,41149,4,-69,6188.0,41124.0,4.0,-69.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,6188.0,41148.0,4.0,-55.0,-999.0,-999.0,-999.0,-999.0,6,47280,121.217871,31.2808,-0.004603000000003021,0.010777409999999321
1510000000000.0,121.2133337,31.29166128,6188,41092,4,-61,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,6188.0,41148.0,4.0,-55.0,-999.0,-999.0,-999.0,-999.0,6,47280,121.217871,31.2808,-0.0045372999999955255,0.010861280000000306
1510000000000.0,121.2133433,31.29174039,6188,41092,4,-61,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,6188.0,41148.0,4.0,-55.0,-999.0,-999.0,-999.0,-999.0,6,47280,121.217871,31.2808,-0.004527699999997026,0.010940390000001798
1510000000000.0,121.2133433,31.29174039,6188,41092,4,-61,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,6188.0,41148.0,4.0,-55.0,0.0,-1.0,4.0,-69.0,7,47280,121.217871,31.2808,-0.004527699999997026,0.010940390000001798
1510000000000.0,121.2133894,31.29188092,6188,41092,4,-61,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,6188.0,41148.0,4.0,-55.0,0.0,-1.0,4.0,-69.0,7,47280,121.217871,31.2808,-0.004481600000005415,0.01108092000000127
1510000000000.0,121.2133894,31.29188092,6188,41148,4,-59,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-69.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.0048955999999975575,0.0030929200000002766
1510000000000.0,121.2134114,31.29195299,6188,41148,4,-59,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-69.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.004873599999996259,0.003164989999998369
1510000000000.0,121.2134114,31.29195299,6188,41148,4,-59,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-55.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.004873599999996259,0.003164989999998369
1510000000000.0,121.2134314,31.29204813,6188,41148,4,-59,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-55.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.00485359999998991,0.003260130000001027
1510000000000.0,121.2134314,31.29204813,6188,41148,4,-57,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-55.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.00485359999998991,0.003260130000001027
1510000000000.0,121.2135324,31.29215447,6188,41148,4,-57,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-55.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.0047525999999891155,0.003366469999999566
1510000000000.0,121.2135324,31.29215447,6188,41148,4,-51,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.0047525999999891155,0.003366469999999566
1510000000000.0,121.2135529,31.2921796,6188,41148,4,-51,6188,41149,4,-69,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-71.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.0047320999999982405,0.0033916000000004942
1510000000000.0,121.2135529,31.2921796,6188,41148,4,-51,6188,41149,4,-65,6188.0,41124.0,4.0,-71.0,6188.0,41122.0,4.0,-57.0,6182.0,41503.0,4.0,-67.0,0.0,-1.0,4.0,-67.0,6188.0,41092.0,4.0,-61.0,7,47336,121.218285,31.288788,-0.0047320999999982405,0.0033916000000004942
